Symbol,Date,Time,Bid Price,Bid Exchange,Bid Size,Ask Price,Ask Exchange,Ask Size
NTLS,03/03/2014,13:40:14.786,13.94,T,11,13.97,P,1
NTLS,03/03/2014,13:40:19.001,13.94,T,10,13.97,P,1
NTLS,03/03/2014,13:40:19.001,13.94,T,9,13.97,P,1
NTLS,03/03/2014,13:40:19.001,13.94,T,8,13.97,P,1
NTLS,03/03/2014,13:40:19.001,13.94,T,1,13.97,P,1
NTLS,03/03/2014,13:40:19.001,13.94,P,8,13.97,P,1
NTLS,03/03/2014,13:40:19.002,13.94,P,8,13.96,T,1
NTLS,03/03/2014,13:40:19.002,13.94,P,8,13.96,T,2
NTLS,03/03/2014,13:40:19.002,13.94,P,8,13.96,T,3
NTLS,03/03/2014,13:40:19.002,13.94,P,8,13.96,T,4
NTLS,03/03/2014,13:40:19.002,13.94,P,8,13.96,T,5
NTLS,03/03/2014,13:40:19.002,13.94,P,8,13.95,T,1
NTLS,03/03/2014,13:40:19.002,13.94,P,8,13.95,T,2
NTLS,03/03/2014,13:40:19.002,13.94,P,8,13.95,T,3
NTLS,03/03/2014,13:40:19.002,13.94,P,8,13.95,T,2
NTLS,03/03/2014,13:40:19.002,13.94,P,8,13.95,T,3
NTLS,03/03/2014,13:40:19.003,13.94,P,8,13.94,K,1
NTLS,03/03/2014,13:40:19.003,13.94,P,7,13.94,K,1
NTLS,03/03/2014,13:40:19.003,13.94,P,1,13.94,K,1
NTLS,03/03/2014,13:40:19.003,13.93,T,3,13.94,K,1
NTLS,03/03/2014,13:40:19.004,13.93,T,2,13.94,K,1
NTLS,03/03/2014,13:40:19.152,13.93,T,2,13.95,K,1
NTLS,03/03/2014,13:40:19.617,13.93,T,2,13.95,Z,1
NTLS,03/03/2014,13:40:19.618,13.93,T,2,13.96,T,2
NTLS,03/03/2014,13:40:19.618,13.93,T,2,13.95,Z,1
NTLS,03/03/2014,13:40:19.618,13.93,T,2,13.96,T,2
NTLS,03/03/2014,13:40:20.815,13.93,T,3,13.96,T,2
NTLS,03/03/2014,13:40:24.071,13.93,T,2,13.96,T,2
NTLS,03/03/2014,13:40:35.882,13.93,T,2,13.96,T,3
NTLS,03/03/2014,13:41:09.016,13.93,T,2,13.96,T,4
NTLS,03/03/2014,13:41:09.269,13.93,T,2,13.96,T,5
NTLS,03/03/2014,13:41:14.017,13.93,T,2,13.96,T,4
NTLS,03/03/2014,13:41:14.084,13.93,T,2,13.96,T,5
NTLS,03/03/2014,13:41:59.109,13.93,T,1,13.96,T,5
NTLS,03/03/2014,13:41:59.111,13.93,T,2,13.96,T,5
NTLS,03/03/2014,13:42:07.713,13.93,T,1,13.96,T,5
NTLS,03/03/2014,13:42:07.713,13.93,T,1,13.95,T,1
NTLS,03/03/2014,13:42:07.713,13.93,T,1,13.95,T,2
NTLS,03/03/2014,13:42:07.714,13.93,P,2,13.95,T,2
NTLS,03/03/2014,13:42:07.714,13.93,P,2,13.94,T,1
NTLS,03/03/2014,13:42:07.714,13.93,P,2,13.94,T,2
NTLS,03/03/2014,13:42:07.714,13.93,P,2,13.94,T,3
NTLS,03/03/2014,13:42:07.714,13.93,C,1,13.94,T,3
NTLS,03/03/2014,13:42:07.714,13.93,C,1,13.94,T,4
NTLS,03/03/2014,13:42:07.714,13.93,C,1,13.94,T,5
NTLS,03/03/2014,13:42:07.714,13.92,T,4,13.94,T,5
NTLS,03/03/2014,13:42:07.715,13.92,T,4,13.94,T,4
NTLS,03/03/2014,13:42:07.716,13.92,T,4,13.93,T,1
NTLS,03/03/2014,13:42:07.716,13.92,T,4,13.93,T,2
NTLS,03/03/2014,13:42:07.734,13.92,T,3,13.93,T,2
NTLS,03/03/2014,13:42:07.734,13.92,T,2,13.93,T,2
NTLS,03/03/2014,13:42:07.734,13.92,T,1,13.93,T,2
NTLS,03/03/2014,13:42:07.734,13.92,C,1,13.93,T,2
NTLS,03/03/2014,13:42:07.734,13.92,C,1,13.93,T,3
NTLS,03/03/2014,13:42:07.734,13.92,C,1,13.93,T,4
NTLS,03/03/2014,13:42:07.735,13.91,T,5,13.93,T,4
NTLS,03/03/2014,13:42:07.736,13.91,T,5,13.92,T,1
NTLS,03/03/2014,13:42:07.736,13.91,T,5,13.92,T,2
NTLS,03/03/2014,13:42:07.736,13.91,T,5,13.92,T,3
NTLS,03/03/2014,13:42:07.736,13.91,T,5,13.92,T,2
NTLS,03/03/2014,13:42:07.757,13.91,T,4,13.92,T,2
NTLS,03/03/2014,13:42:07.757,13.91,T,3,13.92,T,2
NTLS,03/03/2014,13:42:07.757,13.91,T,2,13.92,T,2
NTLS,03/03/2014,13:42:07.762,13.91,T,1,13.92,T,2
NTLS,03/03/2014,13:42:07.762,13.91,T,1,13.92,T,3
NTLS,03/03/2014,13:42:07.768,13.91,T,1,13.92,T,2
NTLS,03/03/2014,13:42:07.776,13.9,T,1,13.92,T,2
NTLS,03/03/2014,13:42:07.776,13.9,T,1,13.91,T,1
NTLS,03/03/2014,13:42:07.776,13.9,T,1,13.91,T,2
NTLS,03/03/2014,13:42:07.776,13.9,T,1,13.91,T,3
NTLS,03/03/2014,13:42:07.776,13.89,T,2,13.91,T,3
NTLS,03/03/2014,13:42:07.776,13.89,T,2,13.91,T,4
NTLS,03/03/2014,13:42:07.778,13.89,T,2,13.91,T,3
NTLS,03/03/2014,13:42:07.780,13.89,T,2,13.91,T,4
NTLS,03/03/2014,13:42:07.781,13.89,T,2,13.91,T,5
NTLS,03/03/2014,13:42:07.805,13.89,T,2,13.91,T,4
NTLS,03/03/2014,13:42:07.805,13.89,T,1,13.91,T,4
NTLS,03/03/2014,13:42:08.005,13.88,T,2,13.91,T,4
NTLS,03/03/2014,13:42:08.006,13.88,T,2,13.9,K,1
NTLS,03/03/2014,13:42:08.007,13.88,T,2,13.9,K,3
NTLS,03/03/2014,13:42:08.008,13.89,T,1,13.9,K,3
NTLS,03/03/2014,13:42:08.445,13.88,T,2,13.9,K,3
NTLS,03/03/2014,13:42:08.449,13.88,T,1,13.9,K,3
NTLS,03/03/2014,13:42:11.848,13.88,T,2,13.9,K,3
NTLS,03/03/2014,13:42:20.486,13.88,T,2,13.9,K,1
NTLS,03/03/2014,13:42:31.240,13.89,T,1,13.9,K,1
NTLS,03/03/2014,13:42:36.891,13.89,T,2,13.9,K,1
NTLS,03/03/2014,13:42:47.760,13.89,T,1,13.9,K,1
NTLS,03/03/2014,13:43:25.269,13.89,T,2,13.9,K,1
NTLS,03/03/2014,13:43:25.273,13.89,T,1,13.9,K,1
NTLS,03/03/2014,13:43:40.673,13.89,T,2,13.9,K,1
NTLS,03/03/2014,13:43:40.673,13.89,T,3,13.9,K,1
NTLS,03/03/2014,13:43:40.673,13.89,T,3,13.9,T,5
NTLS,03/03/2014,13:43:40.673,13.89,T,3,13.9,T,4
NTLS,03/03/2014,13:43:40.674,13.89,T,3,13.9,T,3
NTLS,03/03/2014,13:43:40.677,13.89,T,2,13.9,T,3
NTLS,03/03/2014,13:43:42.700,13.89,T,3,13.9,T,3
NTLS,03/03/2014,13:43:47.140,13.89,T,4,13.9,T,3
NTLS,03/03/2014,13:43:47.514,13.89,T,4,13.9,T,2
NTLS,03/03/2014,13:43:47.514,13.89,T,4,13.91,T,2
NTLS,03/03/2014,13:43:47.515,13.9,T,1,13.91,T,2
NTLS,03/03/2014,13:43:47.515,13.9,T,2,13.91,T,2
NTLS,03/03/2014,13:43:47.515,13.9,T,3,13.91,T,2
NTLS,03/03/2014,13:43:47.515,13.9,T,4,13.91,T,2
NTLS,03/03/2014,13:43:47.515,13.9,T,5,13.91,T,2
NTLS,03/03/2014,13:43:47.515,13.9,T,5,13.91,T,1
NTLS,03/03/2014,13:43:47.515,13.9,T,5,13.92,T,3
NTLS,03/03/2014,13:43:47.515,13.91,T,1,13.92,T,3
NTLS,03/03/2014,13:43:47.515,13.91,T,2,13.92,T,3
NTLS,03/03/2014,13:43:47.515,13.91,T,3,13.92,T,3
NTLS,03/03/2014,13:43:47.515,13.91,T,3,13.92,T,2
NTLS,03/03/2014,13:43:47.515,13.91,T,3,13.92,T,1
NTLS,03/03/2014,13:43:47.515,13.91,T,3,13.92,P,1
NTLS,03/03/2014,13:43:47.518,13.91,T,2,13.92,P,1
NTLS,03/03/2014,13:43:47.519,13.91,T,1,13.92,P,1
NTLS,03/03/2014,13:43:47.531,13.91,T,1,13.93,B,1
NTLS,03/03/2014,13:43:47.610,13.9,T,3,13.93,B,1
NTLS,03/03/2014,13:43:47.661,13.9,T,2,13.93,B,1
NTLS,03/03/2014,13:43:58.657,13.9,T,2,13.93,C,1
NTLS,03/03/2014,13:43:58.657,13.9,T,3,13.93,C,1
NTLS,03/03/2014,13:43:58.658,13.9,T,3,13.93,J,1
NTLS,03/03/2014,13:44:02.022,13.9,T,2,13.93,J,1
NTLS,03/03/2014,13:44:02.022,13.9,T,2,13.94,T,6
NTLS,03/03/2014,13:44:02.023,13.9,T,2,13.94,T,4
NTLS,03/03/2014,13:44:15.575,13.9,T,2,13.93,T,1
NTLS,03/03/2014,13:44:15.575,13.9,T,2,13.93,T,2
NTLS,03/03/2014,13:44:15.578,13.9,T,2,13.93,T,3
NTLS,03/03/2014,13:44:15.580,13.9,T,2,13.93,T,2
NTLS,03/03/2014,13:44:30.560,13.9,T,2,13.93,T,1
NTLS,03/03/2014,13:45:17.635,13.9,T,4,13.93,T,1
NTLS,03/03/2014,13:45:55.982,13.9,T,4,13.92,T,1
NTLS,03/03/2014,13:45:55.982,13.9,T,4,13.92,T,2
NTLS,03/03/2014,13:45:57.206,13.9,T,3,13.92,T,2
NTLS,03/03/2014,13:45:59.237,13.9,T,3,13.92,T,1
NTLS,03/03/2014,13:46:15.639,13.91,T,1,13.92,T,1
NTLS,03/03/2014,13:46:15.639,13.91,T,2,13.92,T,1
NTLS,03/03/2014,13:46:15.920,13.91,T,1,13.92,T,1
NTLS,03/03/2014,13:46:36.477,13.91,T,2,13.92,T,1
NTLS,03/03/2014,13:46:36.477,13.91,T,3,13.92,T,1
NTLS,03/03/2014,13:46:36.481,13.91,T,2,13.92,T,1
NTLS,03/03/2014,13:46:39.735,13.91,T,1,13.92,T,1
NTLS,03/03/2014,13:46:40.810,13.91,T,1,13.92,C,1
NTLS,03/03/2014,13:46:40.810,13.91,T,2,13.92,C,1
NTLS,03/03/2014,13:46:40.810,13.91,T,3,13.92,C,1
NTLS,03/03/2014,13:46:40.810,13.91,T,4,13.92,C,1
NTLS,03/03/2014,13:46:40.810,13.91,T,5,13.92,C,1
NTLS,03/03/2014,13:46:40.811,13.92,K,2,13.92,C,1
NTLS,03/03/2014,13:46:40.811,13.92,K,1,13.92,C,1
NTLS,03/03/2014,13:46:40.811,13.92,K,1,13.94,T,2
NTLS,03/03/2014,13:46:40.841,13.92,K,1,13.94,T,1
NTLS,03/03/2014,13:46:40.841,13.92,K,1,13.95,T,2
NTLS,03/03/2014,13:46:40.842,13.92,K,1,13.95,T,1
NTLS,03/03/2014,13:46:40.963,13.92,Z,3,13.95,T,1
NTLS,03/03/2014,13:46:57.584,13.92,Z,3,13.95,T,2
NTLS,03/03/2014,13:46:58.983,13.92,Z,3,13.95,T,4
NTLS,03/03/2014,13:47:00.023,13.92,Z,3,13.95,T,5
NTLS,03/03/2014,13:47:00.579,13.92,Z,3,13.94,T,1
NTLS,03/03/2014,13:47:00.579,13.92,Z,3,13.94,T,2
NTLS,03/03/2014,13:47:06.730,13.92,Z,3,13.94,T,3
NTLS,03/03/2014,13:47:06.732,13.92,Z,3,13.94,T,5
NTLS,03/03/2014,13:47:06.732,13.92,Z,3,13.94,T,6
NTLS,03/03/2014,13:47:12.649,13.93,T,1,13.94,T,6
NTLS,03/03/2014,13:47:12.649,13.93,T,1,13.94,T,5
NTLS,03/03/2014,13:47:12.652,13.93,T,1,13.94,T,3
NTLS,03/03/2014,13:47:12.654,13.93,T,1,13.94,T,2
NTLS,03/03/2014,13:47:33.729,13.93,T,2,13.94,T,2
NTLS,03/03/2014,13:47:33.729,13.93,T,3,13.94,T,2
NTLS,03/03/2014,13:47:33.729,13.93,T,2,13.94,T,2
NTLS,03/03/2014,13:47:33.732,13.93,T,2,13.94,T,3
NTLS,03/03/2014,13:47:33.732,13.93,T,2,13.94,T,4
NTLS,03/03/2014,13:47:34.200,13.93,T,3,13.94,T,4
NTLS,03/03/2014,13:47:34.200,13.93,T,4,13.94,T,4
NTLS,03/03/2014,13:47:36.989,13.93,T,4,13.94,T,3
NTLS,03/03/2014,13:47:37.456,13.93,T,3,13.94,T,3
NTLS,03/03/2014,13:47:42.645,13.93,T,2,13.94,T,3
NTLS,03/03/2014,13:48:03.651,13.93,T,3,13.94,T,3
NTLS,03/03/2014,13:48:03.651,13.93,T,4,13.94,T,3
NTLS,03/03/2014,13:48:06.907,13.93,T,3,13.94,T,3
NTLS,03/03/2014,13:48:12.447,13.93,T,3,13.94,T,4
NTLS,03/03/2014,13:48:12.447,13.93,T,3,13.94,T,5
NTLS,03/03/2014,13:48:15.706,13.93,T,3,13.94,T,4
NTLS,03/03/2014,13:48:18.711,13.93,T,4,13.94,T,4
NTLS,03/03/2014,13:48:18.712,13.93,T,5,13.94,T,4
NTLS,03/03/2014,13:48:21.968,13.93,T,4,13.94,T,4
NTLS,03/03/2014,13:48:30.563,13.93,T,4,13.94,T,3
NTLS,03/03/2014,13:48:39.652,13.93,T,3,13.94,T,3
NTLS,03/03/2014,13:48:47.281,13.93,T,4,13.94,T,3
NTLS,03/03/2014,13:48:47.281,13.93,T,5,13.94,T,3
NTLS,03/03/2014,13:48:47.285,13.93,T,4,13.94,T,3
NTLS,03/03/2014,13:48:47.285,13.93,T,4,13.94,T,2
NTLS,03/03/2014,13:48:47.285,13.93,T,4,13.94,T,1
NTLS,03/03/2014,13:48:47.285,13.93,T,4,13.95,P,1
NTLS,03/03/2014,13:48:47.287,13.94,P,3,13.95,P,1
NTLS,03/03/2014,13:48:47.287,13.94,P,2,13.95,P,1
NTLS,03/03/2014,13:48:47.313,13.94,P,1,13.95,P,1
NTLS,03/03/2014,13:48:47.434,13.93,K,5,13.95,P,1
NTLS,03/03/2014,13:48:54.667,13.94,T,1,13.95,P,1
NTLS,03/03/2014,13:48:54.668,13.94,T,2,13.95,P,1
NTLS,03/03/2014,13:48:56.001,13.94,T,9,13.95,P,1
NTLS,03/03/2014,13:48:57.134,13.94,T,10,13.95,P,1
NTLS,03/03/2014,13:49:04.552,13.94,T,9,13.95,P,1
NTLS,03/03/2014,13:49:06.408,13.94,T,10,13.95,P,1
NTLS,03/03/2014,13:49:06.408,13.94,T,11,13.95,P,1
NTLS,03/03/2014,13:49:09.664,13.94,T,10,13.95,P,1
NTLS,03/03/2014,13:49:25.659,13.94,T,9,13.95,P,1
NTLS,03/03/2014,13:49:33.115,13.94,T,10,13.95,P,1
NTLS,03/03/2014,13:49:33.115,13.94,T,11,13.95,P,1
NTLS,03/03/2014,13:49:36.372,13.94,T,10,13.95,P,1
NTLS,03/03/2014,13:50:16.736,13.94,T,11,13.95,P,1
NTLS,03/03/2014,13:50:16.736,13.94,T,12,13.95,P,1
NTLS,03/03/2014,13:50:16.739,13.94,T,11,13.95,P,1
NTLS,03/03/2014,13:50:17.328,13.94,T,14,13.95,P,1
NTLS,03/03/2014,13:50:27.557,13.94,T,15,13.95,P,1
NTLS,03/03/2014,13:50:27.557,13.94,T,16,13.95,P,1
NTLS,03/03/2014,13:50:27.559,13.94,T,15,13.95,P,1
NTLS,03/03/2014,13:50:27.559,13.94,T,14,13.95,P,1
NTLS,03/03/2014,13:50:40.308,13.94,T,15,13.95,P,1
NTLS,03/03/2014,13:50:48.577,13.94,T,16,13.95,P,1
NTLS,03/03/2014,13:50:48.577,13.94,T,17,13.95,P,1
NTLS,03/03/2014,13:50:48.577,13.94,T,18,13.95,P,1
NTLS,03/03/2014,13:50:48.578,13.95,T,1,13.95,P,1
NTLS,03/03/2014,13:50:48.578,13.95,T,2,13.95,P,1
NTLS,03/03/2014,13:50:48.578,13.95,T,3,13.95,P,1
NTLS,03/03/2014,13:50:48.578,13.95,T,4,13.95,P,1
NTLS,03/03/2014,13:50:48.578,13.95,T,5,13.95,P,1
NTLS,03/03/2014,13:50:48.578,13.95,T,6,13.95,P,1
NTLS,03/03/2014,13:50:48.578,13.95,T,5,13.95,P,1
NTLS,03/03/2014,13:50:48.578,13.95,T,5,13.96,K,3
NTLS,03/03/2014,13:50:48.579,13.95,T,5,13.96,K,2
NTLS,03/03/2014,13:50:48.580,13.95,T,6,13.96,K,2
NTLS,03/03/2014,13:50:48.580,13.95,T,5,13.96,K,2
NTLS,03/03/2014,13:50:48.600,13.95,T,4,13.96,K,2
NTLS,03/03/2014,13:50:48.671,13.95,T,3,13.96,K,2
NTLS,03/03/2014,13:50:48.731,13.95,T,2,13.96,K,2
NTLS,03/03/2014,13:50:51.834,13.95,T,1,13.96,K,2
NTLS,03/03/2014,13:50:51.834,13.94,T,15,13.96,K,2
NTLS,03/03/2014,13:50:55.355,13.94,T,14,13.96,K,2
NTLS,03/03/2014,13:50:55.355,13.94,T,13,13.96,K,2
NTLS,03/03/2014,13:50:56.434,13.94,T,12,13.96,K,2
NTLS,03/03/2014,13:51:01.006,13.94,T,13,13.96,K,2
NTLS,03/03/2014,13:51:01.636,13.94,T,12,13.96,K,2
NTLS,03/03/2014,13:51:09.008,13.94,T,11,13.96,K,2
NTLS,03/03/2014,13:51:13.004,13.94,T,12,13.96,K,2
NTLS,03/03/2014,13:51:14.002,13.94,T,11,13.96,K,2
NTLS,03/03/2014,13:51:28.811,13.94,T,11,13.96,K,1
NTLS,03/03/2014,13:51:29.574,13.94,T,11,13.96,T,1
NTLS,03/03/2014,13:51:35.017,13.94,T,11,13.96,T,2
NTLS,03/03/2014,13:51:35.017,13.94,T,11,13.96,T,3
NTLS,03/03/2014,13:51:35.018,13.94,T,11,13.96,T,4
NTLS,03/03/2014,13:52:04.902,13.94,T,8,13.96,T,4
NTLS,03/03/2014,13:52:04.902,13.94,T,7,13.96,T,4
NTLS,03/03/2014,13:52:04.905,13.94,T,10,13.96,T,4
NTLS,03/03/2014,13:52:04.905,13.94,T,11,13.96,T,4
NTLS,03/03/2014,13:52:08.161,13.94,T,10,13.96,T,4
NTLS,03/03/2014,13:52:56.674,13.94,T,10,13.96,T,3
NTLS,03/03/2014,13:52:56.685,13.94,T,10,13.95,T,1
NTLS,03/03/2014,13:52:56.685,13.94,T,10,13.95,T,2
NTLS,03/03/2014,13:52:58.079,13.94,T,10,13.95,T,1
NTLS,03/03/2014,13:52:58.079,13.94,T,10,13.96,Z,1
NTLS,03/03/2014,13:52:58.080,13.94,T,11,13.96,Z,1
NTLS,03/03/2014,13:52:59.132,13.94,T,12,13.96,Z,1
NTLS,03/03/2014,13:53:01.067,13.95,T,1,13.96,Z,1
NTLS,03/03/2014,13:53:01.067,13.95,T,2,13.96,Z,1
NTLS,03/03/2014,13:53:01.067,13.95,T,3,13.96,Z,1
NTLS,03/03/2014,13:53:01.067,13.95,T,3,13.96,P,1
NTLS,03/03/2014,13:53:01.067,13.95,T,4,13.96,P,1
NTLS,03/03/2014,13:53:01.075,13.95,T,3,13.96,P,1
NTLS,03/03/2014,13:53:01.082,13.95,T,3,13.97,K,3
NTLS,03/03/2014,13:53:01.164,13.95,T,2,13.97,K,3
NTLS,03/03/2014,13:53:02.042,13.95,T,2,13.97,K,2
NTLS,03/03/2014,13:53:04.003,13.95,T,1,13.97,K,2
NTLS,03/03/2014,13:53:04.228,13.95,T,2,13.97,K,2
NTLS,03/03/2014,13:53:08.768,13.95,T,9,13.97,K,2
NTLS,03/03/2014,13:53:26.119,13.95,T,9,13.96,T,1
NTLS,03/03/2014,13:53:26.120,13.95,T,8,13.96,T,1
NTLS,03/03/2014,13:53:32.857,13.95,T,11,13.96,T,1
NTLS,03/03/2014,13:53:32.857,13.95,T,12,13.96,T,1
NTLS,03/03/2014,13:53:33.002,13.95,T,13,13.96,T,1
NTLS,03/03/2014,13:53:35.915,13.95,T,14,13.96,T,1
NTLS,03/03/2014,13:53:37.001,13.95,T,15,13.96,T,1
NTLS,03/03/2014,13:53:47.880,13.95,T,15,13.96,T,2
NTLS,03/03/2014,13:53:47.885,13.95,T,15,13.96,T,3
NTLS,03/03/2014,13:54:27.692,13.95,T,16,13.96,T,3
NTLS,03/03/2014,13:54:34.701,13.95,T,16,13.96,T,2
NTLS,03/03/2014,13:54:34.701,13.95,T,17,13.96,T,2
NTLS,03/03/2014,13:54:34.701,13.95,T,17,13.96,T,1
NTLS,03/03/2014,13:54:34.701,13.95,T,17,13.97,K,2
NTLS,03/03/2014,13:54:34.701,13.96,T,1,13.97,K,2
NTLS,03/03/2014,13:54:34.701,13.96,T,2,13.97,K,2
NTLS,03/03/2014,13:54:34.701,13.96,T,3,13.97,K,2
NTLS,03/03/2014,13:54:34.701,13.96,T,4,13.97,K,2
NTLS,03/03/2014,13:54:34.701,13.96,T,5,13.97,K,2
NTLS,03/03/2014,13:54:34.701,13.96,T,6,13.97,K,2
NTLS,03/03/2014,13:54:34.704,13.96,T,5,13.97,K,2
NTLS,03/03/2014,13:54:34.728,13.96,T,4,13.97,K,2
NTLS,03/03/2014,13:54:34.789,13.96,T,3,13.97,K,2
NTLS,03/03/2014,13:54:34.849,13.96,T,2,13.97,K,2
NTLS,03/03/2014,13:54:35.027,13.96,T,6,13.97,K,2
NTLS,03/03/2014,13:54:35.027,13.96,T,6,13.97,K,1
NTLS,03/03/2014,13:54:36.326,13.96,T,6,13.97,K,2
NTLS,03/03/2014,13:54:37.155,13.96,T,7,13.97,K,2
NTLS,03/03/2014,13:54:38.548,13.96,T,6,13.97,K,2
NTLS,03/03/2014,13:54:40.056,13.96,T,7,13.97,K,2
NTLS,03/03/2014,13:55:04.441,13.96,T,7,13.97,K,3
NTLS,03/03/2014,13:55:04.520,13.96,T,6,13.97,K,3
NTLS,03/03/2014,13:55:05.177,13.96,T,7,13.97,K,3
NTLS,03/03/2014,13:55:22.777,13.96,T,7,13.97,K,2
NTLS,03/03/2014,13:55:29.801,13.96,T,7,13.97,K,1
NTLS,03/03/2014,13:55:42.122,13.96,T,8,13.97,K,1
NTLS,03/03/2014,13:55:42.122,13.96,T,9,13.97,K,1
NTLS,03/03/2014,13:55:42.122,13.96,T,9,13.97,D,1
NTLS,03/03/2014,13:55:42.123,13.97,K,2,13.97,D,1
NTLS,03/03/2014,13:55:42.123,13.97,K,1,13.97,D,1
NTLS,03/03/2014,13:55:42.135,13.97,K,1,13.98,K,2
NTLS,03/03/2014,13:55:42.137,13.97,K,1,13.98,K,1
NTLS,03/03/2014,13:55:42.149,13.97,K,1,13.98,T,1
NTLS,03/03/2014,13:55:42.276,13.97,T,2,13.98,T,1
NTLS,03/03/2014,13:55:42.488,13.97,T,1,13.98,T,1
NTLS,03/03/2014,13:55:48.328,13.97,T,2,13.98,T,1
NTLS,03/03/2014,13:55:48.328,13.97,T,3,13.98,T,1
NTLS,03/03/2014,13:55:51.587,13.97,T,2,13.98,T,1
NTLS,03/03/2014,13:55:53.247,13.97,T,7,13.98,T,1
NTLS,03/03/2014,13:55:54.273,13.97,T,11,13.98,T,1
NTLS,03/03/2014,13:55:54.273,13.97,T,12,13.98,T,1
NTLS,03/03/2014,13:55:57.530,13.97,T,11,13.98,T,1
NTLS,03/03/2014,13:56:00.007,13.97,T,10,13.98,T,1
NTLS,03/03/2014,13:56:00.008,13.97,T,11,13.98,T,1
NTLS,03/03/2014,13:56:00.008,13.97,T,12,13.98,T,1
NTLS,03/03/2014,13:56:02.708,13.97,T,12,13.99,Z,1
NTLS,03/03/2014,13:56:02.708,13.98,T,1,13.99,Z,1
NTLS,03/03/2014,13:56:02.708,13.98,T,2,13.99,Z,1
NTLS,03/03/2014,13:56:02.708,13.98,T,3,13.99,Z,1
NTLS,03/03/2014,13:56:02.708,13.98,T,4,13.99,Z,1
NTLS,03/03/2014,13:56:02.709,13.98,T,5,13.99,Z,1
NTLS,03/03/2014,13:56:02.709,13.98,T,6,13.99,Z,1
NTLS,03/03/2014,13:56:02.709,13.98,T,7,13.99,Z,1
NTLS,03/03/2014,13:56:02.709,13.98,T,6,13.99,Z,1
NTLS,03/03/2014,13:56:02.710,13.98,T,5,13.99,Z,1
NTLS,03/03/2014,13:56:02.710,13.98,T,4,13.99,Z,1
NTLS,03/03/2014,13:56:02.710,13.98,T,3,13.99,Z,1
NTLS,03/03/2014,13:56:02.710,13.98,T,2,13.99,Z,1
NTLS,03/03/2014,13:56:02.721,13.98,T,1,13.99,Z,1
NTLS,03/03/2014,13:56:02.721,13.98,T,1,14.0,T,13
NTLS,03/03/2014,13:56:02.722,13.98,T,1,14.0,T,10
NTLS,03/03/2014,13:56:02.722,13.98,T,1,14.0,T,12
NTLS,03/03/2014,13:56:02.757,13.98,T,1,14.0,T,13
NTLS,03/03/2014,13:56:02.757,13.98,T,1,14.0,T,14
NTLS,03/03/2014,13:56:02.838,13.98,T,2,14.0,T,14
NTLS,03/03/2014,13:56:04.352,13.98,T,6,14.0,T,14
NTLS,03/03/2014,13:56:04.353,13.98,T,6,14.0,T,12
NTLS,03/03/2014,13:56:06.013,13.98,T,6,14.0,T,11
NTLS,03/03/2014,13:56:08.270,13.98,T,11,14.0,T,11
NTLS,03/03/2014,13:56:08.270,13.98,T,12,14.0,T,11
NTLS,03/03/2014,13:56:09.338,13.98,T,13,14.0,T,11
NTLS,03/03/2014,13:56:09.397,13.98,T,14,14.0,T,11
NTLS,03/03/2014,13:56:10.264,13.98,T,13,14.0,T,11
NTLS,03/03/2014,13:56:10.266,13.98,T,13,14.0,T,12
NTLS,03/03/2014,13:56:10.266,13.98,T,13,14.0,T,13
NTLS,03/03/2014,13:56:10.688,13.98,T,13,14.0,T,12
NTLS,03/03/2014,13:56:11.862,13.98,T,14,14.0,T,12
NTLS,03/03/2014,13:56:12.264,13.98,T,13,14.0,T,12
NTLS,03/03/2014,13:56:16.450,13.99,T,2,14.0,T,12
NTLS,03/03/2014,13:56:16.450,13.99,T,3,14.0,T,12
NTLS,03/03/2014,13:56:16.450,13.99,T,3,14.0,T,2
NTLS,03/03/2014,13:56:16.450,13.99,T,3,14.0,T,1
NTLS,03/03/2014,13:56:16.450,13.99,T,3,14.0,K,2
NTLS,03/03/2014,13:56:16.450,13.99,T,4,14.0,K,2
NTLS,03/03/2014,13:56:16.450,13.99,T,5,14.0,K,2
NTLS,03/03/2014,13:56:16.450,13.99,T,6,14.0,K,2
NTLS,03/03/2014,13:56:16.450,13.99,T,7,14.0,K,2
NTLS,03/03/2014,13:56:16.451,13.99,T,6,14.0,K,2
NTLS,03/03/2014,13:56:16.451,13.99,T,6,14.0,P,1
NTLS,03/03/2014,13:56:16.451,13.99,T,5,14.0,P,1
NTLS,03/03/2014,13:56:16.451,13.99,T,4,14.0,P,1
NTLS,03/03/2014,13:56:16.451,14.0,Z,1,14.0,P,1
NTLS,03/03/2014,13:56:16.452,14.0,Z,1,14.0,D,1
NTLS,03/03/2014,13:56:16.452,13.99,T,4,14.0,D,1
NTLS,03/03/2014,13:56:16.452,14.0,K,1,14.0,D,1
NTLS,03/03/2014,13:56:16.452,13.99,T,4,14.0,D,1
NTLS,03/03/2014,13:56:16.452,14.0,P,2,14.0,D,1
NTLS,03/03/2014,13:56:16.452,14.0,P,1,14.0,D,1
NTLS,03/03/2014,13:56:16.452,13.99,T,4,14.0,D,1
NTLS,03/03/2014,13:56:16.469,13.99,T,4,14.01,T,10
NTLS,03/03/2014,13:56:16.487,13.99,T,4,14.0,T,1
NTLS,03/03/2014,13:56:16.487,13.99,T,4,14.0,T,2
NTLS,03/03/2014,13:56:16.530,13.99,T,4,14.0,T,1
